route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86286,143,4452_4903,Dublin Connolly,P757,1,4452_7778018_TxcDF4A2BC1-55CE-45DD-9EE2-7EF6FA4618D2,4452_246
4452_86286,164,4452_4904,Dublin Connolly,P757,1,4452_7778018_Txc2953CFD5-E872-4CC7-B360-1CB3E28A308E,4452_246
4452_86286,165,4452_4905,Dublin Connolly,P757,1,4452_7778018_Txc6F0388A2-61FF-468F-8A5B-F978C84AAA36,4452_246
4452_86286,166,4452_4906,Dublin Connolly,P757,1,4452_7778018_Txc26040FD5-7B38-416F-976A-4265ED31181E,4452_246
4452_86286,155,4452_4907,Dublin Connolly,P757,1,4452_7778018_Txc0173E769-69F3-4CDA-8F0A-BEB7A241FBD6,4452_246
4452_86286,167,4452_4908,Dublin Connolly,P757,1,4452_7778018_Txc9F7868DC-F876-43F8-8C9A-C7B899FE814C,4452_246
4452_86286,153,4452_4909,Clonsilla,P346,1,4452_7778018_TxcB7A8296E-0655-4C58-B8DE-0C6632C34AAD,4452_238
4452_86286,153,4452_4910,Dublin Connolly,P773,1,4452_7778018_TxcA0ABCD79-E994-4EF7-B13E-DD214AA2903F,4452_246
4452_86286,152,4452_4911,Dublin Connolly,P768,1,4452_7778018_Txc7DDC7212-8112-4C62-AB20-462B3646C98C,4452_246
4452_86289,153,4452_492,Greystones,E106,1,4452_7778018_Txc085B9978-0031-4E33-B747-454C8B227B48,4452_2
4452_86286,152,4452_4926,Maynooth,D900,0,4452_7778018_TxcF7D0832D-5E61-4F6B-B726-C75D659A9562,4452_256
4452_86286,135,4452_4927,Maynooth,D900,0,4452_7778018_Txc5F1CDC1E-C13C-4961-90D5-A6ED13439EFF,4452_256
4452_86286,153,4452_4930,Maynooth,D900,0,4452_7778018_Txc06046493-D28C-4F44-A9D1-716456B3D38F,4452_256
4452_86286,152,4452_4931,Maynooth,D901,0,4452_7778018_Txc421E732A-4EA6-4701-9163-40E7EF6A450B,4452_256
4452_86286,152,4452_4932,M3 Parkway,D300,0,4452_7778018_Txc37CFF436-F552-43A3-BD6F-F0450FB98513,4452_252
4452_86286,152,4452_4933,Maynooth,D902,0,4452_7778018_TxcC4C0C130-DC08-4C37-8431-614EC6CE0C86,4452_256
4452_86286,135,4452_4934,Maynooth,D902,0,4452_7778018_Txc120F4696-5D0F-4995-A460-3C01C121377D,4452_256
