trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
4452_3414,11:48:00,11:48:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3414,11:54:00,11:54:00,8310IR0086,2,,0,0,1
4452_3414,11:59:00,11:59:00,8310IR0019,3,,0,0,1
4452_3414,12:03:00,12:04:00,8240IR0018,4,,0,0,1
4452_3414,12:09:00,12:10:00,8240IR0023,5,,0,0,1
4452_3414,12:16:00,12:16:00,8240IR0130,6,,0,0,1
4452_3414,12:19:00,12:20:00,8240IR0016,7,,0,0,1
4452_3414,12:25:00,12:26:00,8240IR0020,8,,0,0,1
4452_3414,12:29:00,12:30:00,8240IR0138,9,,0,0,1
4452_3414,12:32:00,12:33:00,8220IR0139,10,,0,0,1
4452_3414,12:35:00,12:36:00,8240IR0025,11,,0,0,1
4452_3414,12:49:00,12:49:00,8220IR0007,12,,1,0,1
4452_3418,11:48:00,11:48:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3418,11:54:00,11:54:00,8310IR0086,2,,0,0,1
4452_3418,11:59:00,11:59:00,8310IR0019,3,,0,0,1
4452_3418,12:03:00,12:04:00,8240IR0018,4,,0,0,1
4452_3418,12:09:00,12:10:00,8240IR0023,5,,0,0,1
4452_3418,12:16:00,12:16:00,8240IR0130,6,,0,0,1
4452_3418,12:19:00,12:20:00,8240IR0016,7,,0,0,1
4452_3418,12:25:00,12:26:00,8240IR0020,8,,0,0,1
4452_3418,12:29:00,12:30:00,8240IR0138,9,,0,0,1
4452_3418,12:32:00,12:33:00,8220IR0139,10,,0,0,1
4452_3418,12:35:00,12:36:00,8240IR0025,11,,0,0,1
4452_3418,12:49:00,12:49:00,8220IR0007,12,,1,0,1
4452_3419,12:03:00,12:03:00,8300IR0074,1,Grand Canal Dock,0,1,1
4452_3419,12:09:00,12:09:00,8310IR0086,2,,0,0,1
4452_3419,12:14:00,12:14:00,8310IR0019,3,,0,0,1
4452_3419,12:18:00,12:19:00,8240IR0018,4,,0,0,1
4452_3419,12:24:00,12:25:00,8240IR0023,5,,0,0,1
4452_3419,12:31:00,12:31:00,8240IR0130,6,,0,0,1
4452_3419,12:34:00,12:35:00,8240IR0016,7,,0,0,1
4452_3419,12:40:00,12:41:00,8240IR0020,8,,0,0,1
4452_3419,13:03:00,13:04:00,8220IR0007,9,,0,0,1
4452_3419,13:06:00,13:07:00,8220IR0025,10,,0,0,1
4452_3419,13:08:00,13:09:00,8220IR0134,11,,0,0,1
4452_3419,13:12:00,13:12:00,8220IR0135,12,,1,0,1
4452_3420,12:40:00,12:40:00,8300IR0075,1,Grand Canal Dock,0,1,1
4452_3420,13:02:00,13:03:00,8300IR0074,2,,0,0,1
4452_3420,13:09:00,13:09:00,8310IR0086,3,,0,0,1
4452_3420,13:14:00,13:14:00,8310IR0019,4,,0,0,1
4452_3420,13:18:00,13:19:00,8240IR0018,5,,0,0,1
4452_3420,13:24:00,13:25:00,8240IR0023,6,,0,0,1
4452_3420,13:31:00,13:31:00,8240IR0130,7,,0,0,1
4452_3420,13:34:00,13:35:00,8240IR0016,8,,0,0,1
4452_3420,13:40:00,13:41:00,8240IR0020,9,,0,0,1
4452_3420,14:03:00,14:04:00,8220IR0007,10,,0,0,1
4452_3420,14:07:00,14:08:00,8220IR0025,11,,0,0,1
4452_3420,14:09:00,14:10:00,8220IR0134,12,,0,0,1
4452_3420,14:12:00,14:12:00,8220IR0135,13,,1,0,1
4452_3421,12:43:00,12:43:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3421,12:49:00,12:49:00,8310IR0086,2,,0,0,1
4452_3421,12:54:00,12:54:00,8310IR0019,3,,0,0,1
4452_3421,12:58:00,12:59:00,8240IR0018,4,,0,0,1
4452_3421,13:04:00,13:05:00,8240IR0023,5,,0,0,1
4452_3421,13:11:00,13:11:00,8240IR0130,6,,0,0,1
4452_3421,13:14:00,13:15:00,8240IR0016,7,,0,0,1
4452_3421,13:20:00,13:21:00,8240IR0020,8,,0,0,1
4452_3421,13:42:00,13:42:00,8220IR0007,9,,1,0,1
4452_3422,12:45:00,12:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3422,12:51:00,12:51:00,8310IR0086,2,,0,0,1
4452_3422,12:56:00,12:56:00,8310IR0019,3,,0,0,1
4452_3422,13:00:00,13:01:00,8240IR0018,4,,0,0,1
4452_3422,13:06:00,13:07:00,8240IR0023,5,,0,0,1
4452_3422,13:12:00,13:13:00,8240IR0130,6,,0,0,1
4452_3422,13:16:00,13:17:00,8240IR0016,7,,0,0,1
4452_3422,13:22:00,13:23:00,8240IR0020,8,,0,0,1
4452_3422,13:26:00,13:27:00,8240IR0138,9,,0,0,1
4452_3422,13:29:00,13:30:00,8220IR0139,10,,0,0,1
4452_3422,13:32:00,13:33:00,8240IR0025,11,,0,0,1
4452_3422,13:45:00,13:45:00,8220IR0007,12,,1,0,1
4452_3426,12:45:00,12:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3426,12:51:00,12:51:00,8310IR0086,2,,0,0,1
4452_3426,12:56:00,12:56:00,8310IR0019,3,,0,0,1
4452_3426,13:00:00,13:01:00,8240IR0018,4,,0,0,1
4452_3426,13:06:00,13:07:00,8240IR0023,5,,0,0,1
4452_3426,13:12:00,13:13:00,8240IR0130,6,,0,0,1
4452_3426,13:16:00,13:17:00,8240IR0016,7,,0,0,1
4452_3426,13:22:00,13:23:00,8240IR0020,8,,0,0,1
4452_3426,13:26:00,13:27:00,8240IR0138,9,,0,0,1
4452_3426,13:29:00,13:30:00,8220IR0139,10,,0,0,1
4452_3426,13:32:00,13:33:00,8240IR0025,11,,0,0,1
4452_3426,13:45:00,13:45:00,8220IR0007,12,,1,0,1
4452_3427,12:45:00,12:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3427,12:51:00,12:51:00,8310IR0086,2,,0,0,1
4452_3427,12:56:00,12:56:00,8310IR0019,3,,0,0,1
4452_3427,13:00:00,13:01:00,8240IR0018,4,,0,0,1
4452_3427,13:06:00,13:07:00,8240IR0023,5,,0,0,1
4452_3427,13:12:00,13:13:00,8240IR0130,6,,0,0,1
4452_3427,13:16:00,13:17:00,8240IR0016,7,,0,0,1
4452_3427,13:22:00,13:23:00,8240IR0020,8,,0,0,1
4452_3427,13:26:00,13:27:00,8240IR0138,9,,0,0,1
4452_3427,13:29:00,13:30:00,8220IR0139,10,,0,0,1
4452_3427,13:32:00,13:33:00,8240IR0025,11,,0,0,1
4452_3427,13:45:00,13:45:00,8220IR0007,12,,1,0,1
4452_3428,12:45:00,12:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3428,12:51:00,12:51:00,8310IR0086,2,,0,0,1
4452_3428,12:56:00,12:56:00,8310IR0019,3,,0,0,1
4452_3428,13:00:00,13:01:00,8240IR0018,4,,0,0,1
4452_3428,13:06:00,13:07:00,8240IR0023,5,,0,0,1
4452_3428,13:12:00,13:13:00,8240IR0130,6,,0,0,1
4452_3428,13:16:00,13:17:00,8240IR0016,7,,0,0,1
4452_3428,13:22:00,13:23:00,8240IR0020,8,,0,0,1
4452_3428,13:26:00,13:27:00,8240IR0138,9,,0,0,1
4452_3428,13:29:00,13:30:00,8220IR0139,10,,0,0,1
4452_3428,13:32:00,13:33:00,8240IR0025,11,,0,0,1
4452_3428,13:45:00,13:45:00,8220IR0007,12,,1,0,1
4452_3429,12:45:00,12:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3429,12:51:00,12:51:00,8310IR0086,2,,0,0,1
4452_3429,12:56:00,12:56:00,8310IR0019,3,,0,0,1
4452_3429,13:00:00,13:01:00,8240IR0018,4,,0,0,1
4452_3429,13:06:00,13:07:00,8240IR0023,5,,0,0,1
4452_3429,13:12:00,13:13:00,8240IR0130,6,,0,0,1
4452_3429,13:16:00,13:17:00,8240IR0016,7,,0,0,1
4452_3429,13:22:00,13:23:00,8240IR0020,8,,0,0,1
4452_3429,13:26:00,13:27:00,8240IR0138,9,,0,0,1
4452_3429,13:29:00,13:30:00,8220IR0139,10,,0,0,1
4452_3429,13:32:00,13:33:00,8240IR0025,11,,0,0,1
4452_3429,13:45:00,13:45:00,8220IR0007,12,,1,0,1
4452_343,11:02:00,11:02:00,8240IR0020,1,Bray (Daly),0,1,1
4452_343,11:05:00,11:06:00,8240IR0138,2,,0,0,1
4452_343,11:08:00,11:08:00,8220IR0139,3,,0,0,1
4452_343,11:11:00,11:11:00,8240IR0025,4,,0,0,1
4452_343,11:13:00,11:13:00,8220IR0141,5,,0,0,1
4452_343,11:15:00,11:16:00,8220IR0035,6,,0,0,1
4452_343,11:17:00,11:18:00,8220IR0131,7,,0,0,1
4452_343,11:19:00,11:20:00,8220IR3881,8,,0,0,1
4452_343,11:23:00,11:23:00,8220IR0032,9,,0,0,1
4452_343,11:28:00,11:29:00,8220IR0007,10,,0,0,1
4452_343,11:31:00,11:32:00,8220IR0025,11,,0,0,1
4452_343,11:33:00,11:34:00,8220IR0134,12,,0,0,1
4452_343,11:35:00,11:36:00,8220IR0135,13,,0,0,1
4452_343,11:39:00,11:39:00,8220IR0133,14,,0,0,1
4452_343,11:41:00,11:41:00,8220IR0028,15,,0,0,1
4452_343,11:43:00,11:44:00,8220IR0034,16,,0,0,1
4452_343,11:46:00,11:46:00,8250IR0039,17,,0,0,1
4452_343,11:48:00,11:49:00,8250IR0030,18,,0,0,1
4452_343,11:50:00,11:51:00,8250IR0029,19,,0,0,1
4452_343,11:52:00,11:53:00,8250IR0042,20,,0,0,1
4452_343,11:55:00,11:55:00,8250IR0124,21,,0,0,1
4452_343,11:58:00,11:59:00,8250IR0111,22,,0,0,1
4452_343,12:01:00,12:01:00,8250IR0037,23,,0,0,1
4452_343,12:03:00,12:04:00,8250IR0014,24,,0,0,1
4452_343,12:08:00,12:08:00,8250IR0021,25,,0,0,1
4452_343,12:11:00,12:11:00,8250IR0022,26,,0,0,1
4452_343,12:17:00,12:17:00,8350IR0123,27,,1,0,1
4452_3430,12:45:00,12:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3430,12:51:00,12:51:00,8310IR0086,2,,0,0,1
4452_3430,12:56:00,12:56:00,8310IR0019,3,,0,0,1
4452_3430,13:00:00,13:01:00,8240IR0018,4,,0,0,1
4452_3430,13:06:00,13:07:00,8240IR0023,5,,0,0,1
4452_3430,13:12:00,13:13:00,8240IR0130,6,,0,0,1
4452_3430,13:16:00,13:17:00,8240IR0016,7,,0,0,1
4452_3430,13:22:00,13:23:00,8240IR0020,8,,0,0,1
4452_3430,13:26:00,13:27:00,8240IR0138,9,,0,0,1
4452_3430,13:29:00,13:30:00,8220IR0139,10,,0,0,1
4452_3430,13:32:00,13:33:00,8240IR0025,11,,0,0,1
4452_3430,13:45:00,13:45:00,8220IR0007,12,,1,0,1
4452_3431,12:48:00,12:48:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3431,12:54:00,12:54:00,8310IR0086,2,,0,0,1
4452_3431,12:59:00,12:59:00,8310IR0019,3,,0,0,1
4452_3431,13:03:00,13:04:00,8240IR0018,4,,0,0,1
4452_3431,13:09:00,13:10:00,8240IR0023,5,,0,0,1
4452_3431,13:16:00,13:16:00,8240IR0130,6,,0,0,1
4452_3431,13:19:00,13:20:00,8240IR0016,7,,0,0,1
4452_3431,13:24:00,13:25:00,8240IR0020,8,,0,0,1
4452_3431,13:29:00,13:29:00,8240IR0138,9,,0,0,1
4452_3431,13:32:00,13:32:00,8220IR0139,10,,0,0,1
4452_3431,13:35:00,13:36:00,8240IR0025,11,,0,0,1
4452_3431,13:49:00,13:49:00,8220IR0007,12,,1,0,1
4452_3435,12:48:00,12:48:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3435,12:54:00,12:54:00,8310IR0086,2,,0,0,1
4452_3435,12:59:00,12:59:00,8310IR0019,3,,0,0,1
4452_3435,13:03:00,13:04:00,8240IR0018,4,,0,0,1
4452_3435,13:09:00,13:10:00,8240IR0023,5,,0,0,1
4452_3435,13:16:00,13:16:00,8240IR0130,6,,0,0,1
4452_3435,13:19:00,13:20:00,8240IR0016,7,,0,0,1
4452_3435,13:24:00,13:25:00,8240IR0020,8,,0,0,1
4452_3435,13:29:00,13:29:00,8240IR0138,9,,0,0,1
4452_3435,13:32:00,13:32:00,8220IR0139,10,,0,0,1
4452_3435,13:35:00,13:36:00,8240IR0025,11,,0,0,1
4452_3435,13:49:00,13:49:00,8220IR0007,12,,1,0,1
4452_3436,13:43:00,13:43:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3436,13:49:00,13:49:00,8310IR0086,2,,0,0,1
4452_3436,13:54:00,13:54:00,8310IR0019,3,,0,0,1
4452_3436,13:58:00,13:59:00,8240IR0018,4,,0,0,1
4452_3436,14:04:00,14:05:00,8240IR0023,5,,0,0,1
4452_3436,14:11:00,14:11:00,8240IR0130,6,,0,0,1
4452_3436,14:14:00,14:15:00,8240IR0016,7,,0,0,1
4452_3436,14:20:00,14:21:00,8240IR0020,8,,0,0,1
4452_3436,14:42:00,14:42:00,8220IR0007,9,,1,0,1
4452_3437,13:45:00,13:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3437,13:51:00,13:51:00,8310IR0086,2,,0,0,1
4452_3437,13:56:00,13:56:00,8310IR0019,3,,0,0,1
4452_3437,14:00:00,14:01:00,8240IR0018,4,,0,0,1
4452_3437,14:06:00,14:07:00,8240IR0023,5,,0,0,1
4452_3437,14:13:00,14:13:00,8240IR0130,6,,0,0,1
4452_3437,14:17:00,14:17:00,8240IR0016,7,,0,0,1
4452_3437,14:22:00,14:23:00,8240IR0020,8,,0,0,1
4452_3437,14:27:00,14:28:00,8240IR0138,9,,0,0,1
4452_3437,14:30:00,14:30:00,8220IR0139,10,,0,0,1
4452_3437,14:32:00,14:33:00,8240IR0025,11,,0,0,1
4452_3437,14:47:00,14:47:00,8220IR0007,12,,1,0,1
4452_344,11:03:00,11:03:00,8240IR0020,1,Bray (Daly),0,1,1
4452_344,11:07:00,11:07:00,8240IR0138,2,,0,0,1
4452_344,11:09:00,11:10:00,8220IR0139,3,,0,0,1
4452_344,11:12:00,11:13:00,8240IR0025,4,,0,0,1
4452_344,11:14:00,11:15:00,8220IR0141,5,,0,0,1
4452_344,11:17:00,11:17:00,8220IR0035,6,,0,0,1
4452_344,11:19:00,11:19:00,8220IR0131,7,,0,0,1
4452_344,11:21:00,11:21:00,8220IR3881,8,,0,0,1
4452_344,11:24:00,11:24:00,8220IR0032,9,,0,0,1
4452_344,11:29:00,11:30:00,8220IR0007,10,,0,0,1
4452_344,11:32:00,11:33:00,8220IR0025,11,,0,0,1
4452_344,11:34:00,11:35:00,8220IR0134,12,,0,0,1
4452_344,11:37:00,11:38:00,8220IR0135,13,,0,0,1
4452_344,11:40:00,11:40:00,8220IR0133,14,,0,0,1
4452_344,11:42:00,11:42:00,8220IR0028,15,,0,0,1
4452_344,11:44:00,11:45:00,8220IR0034,16,,0,0,1
4452_344,11:47:00,11:48:00,8250IR0039,17,,0,0,1
4452_344,11:50:00,11:50:00,8250IR0030,18,,0,0,1
4452_344,11:52:00,11:52:00,8250IR0029,19,,0,0,1
4452_344,11:53:00,11:54:00,8250IR0042,20,,0,0,1
4452_344,11:56:00,11:56:00,8250IR0124,21,,0,0,1
4452_344,12:00:00,12:00:00,8250IR0111,22,,0,0,1
4452_344,12:02:00,12:02:00,8250IR0037,23,,0,0,1
4452_344,12:05:00,12:05:00,8250IR0014,24,,0,0,1
4452_344,12:09:00,12:09:00,8250IR0021,25,,0,0,1
4452_344,12:12:00,12:13:00,8250IR0022,26,,0,0,1
4452_344,12:18:00,12:18:00,8350IR0123,27,,1,0,1
4452_3441,13:45:00,13:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3441,13:51:00,13:51:00,8310IR0086,2,,0,0,1
4452_3441,13:56:00,13:56:00,8310IR0019,3,,0,0,1
4452_3441,14:00:00,14:01:00,8240IR0018,4,,0,0,1
4452_3441,14:06:00,14:07:00,8240IR0023,5,,0,0,1
4452_3441,14:13:00,14:13:00,8240IR0130,6,,0,0,1
4452_3441,14:17:00,14:17:00,8240IR0016,7,,0,0,1
4452_3441,14:22:00,14:23:00,8240IR0020,8,,0,0,1
4452_3441,14:27:00,14:28:00,8240IR0138,9,,0,0,1
4452_3441,14:30:00,14:30:00,8220IR0139,10,,0,0,1
4452_3441,14:32:00,14:33:00,8240IR0025,11,,0,0,1
4452_3441,14:47:00,14:47:00,8220IR0007,12,,1,0,1
4452_3442,13:45:00,13:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3442,13:51:00,13:51:00,8310IR0086,2,,0,0,1
4452_3442,13:56:00,13:56:00,8310IR0019,3,,0,0,1
4452_3442,14:00:00,14:01:00,8240IR0018,4,,0,0,1
4452_3442,14:06:00,14:07:00,8240IR0023,5,,0,0,1
4452_3442,14:13:00,14:13:00,8240IR0130,6,,0,0,1
4452_3442,14:17:00,14:17:00,8240IR0016,7,,0,0,1
4452_3442,14:22:00,14:23:00,8240IR0020,8,,0,0,1
4452_3442,14:27:00,14:28:00,8240IR0138,9,,0,0,1
4452_3442,14:30:00,14:30:00,8220IR0139,10,,0,0,1
4452_3442,14:32:00,14:33:00,8240IR0025,11,,0,0,1
4452_3442,14:47:00,14:47:00,8220IR0007,12,,1,0,1
4452_3443,13:45:00,13:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3443,13:51:00,13:51:00,8310IR0086,2,,0,0,1
4452_3443,13:56:00,13:56:00,8310IR0019,3,,0,0,1
4452_3443,14:00:00,14:01:00,8240IR0018,4,,0,0,1
4452_3443,14:06:00,14:07:00,8240IR0023,5,,0,0,1
4452_3443,14:13:00,14:13:00,8240IR0130,6,,0,0,1
4452_3443,14:17:00,14:17:00,8240IR0016,7,,0,0,1
4452_3443,14:22:00,14:23:00,8240IR0020,8,,0,0,1
4452_3443,14:27:00,14:28:00,8240IR0138,9,,0,0,1
4452_3443,14:30:00,14:30:00,8220IR0139,10,,0,0,1
4452_3443,14:32:00,14:33:00,8240IR0025,11,,0,0,1
4452_3443,14:47:00,14:47:00,8220IR0007,12,,1,0,1
4452_3444,13:45:00,13:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3444,13:51:00,13:51:00,8310IR0086,2,,0,0,1
4452_3444,13:56:00,13:56:00,8310IR0019,3,,0,0,1
4452_3444,14:00:00,14:01:00,8240IR0018,4,,0,0,1
4452_3444,14:06:00,14:07:00,8240IR0023,5,,0,0,1
4452_3444,14:13:00,14:13:00,8240IR0130,6,,0,0,1
4452_3444,14:17:00,14:17:00,8240IR0016,7,,0,0,1
4452_3444,14:22:00,14:23:00,8240IR0020,8,,0,0,1
4452_3444,14:27:00,14:28:00,8240IR0138,9,,0,0,1
4452_3444,14:30:00,14:30:00,8220IR0139,10,,0,0,1
4452_3444,14:32:00,14:33:00,8240IR0025,11,,0,0,1
4452_3444,14:47:00,14:47:00,8220IR0007,12,,1,0,1
4452_3445,13:45:00,13:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3445,13:51:00,13:51:00,8310IR0086,2,,0,0,1
4452_3445,13:56:00,13:56:00,8310IR0019,3,,0,0,1
4452_3445,14:00:00,14:01:00,8240IR0018,4,,0,0,1
4452_3445,14:06:00,14:07:00,8240IR0023,5,,0,0,1
4452_3445,14:13:00,14:13:00,8240IR0130,6,,0,0,1
4452_3445,14:17:00,14:17:00,8240IR0016,7,,0,0,1
4452_3445,14:22:00,14:23:00,8240IR0020,8,,0,0,1
4452_3445,14:27:00,14:28:00,8240IR0138,9,,0,0,1
4452_3445,14:30:00,14:30:00,8220IR0139,10,,0,0,1
4452_3445,14:32:00,14:33:00,8240IR0025,11,,0,0,1
4452_3445,14:47:00,14:47:00,8220IR0007,12,,1,0,1
4452_3446,13:48:00,13:48:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3446,13:54:00,13:54:00,8310IR0086,2,,0,0,1
4452_3446,13:59:00,13:59:00,8310IR0019,3,,0,0,1
4452_3446,14:03:00,14:04:00,8240IR0018,4,,0,0,1
4452_3446,14:09:00,14:10:00,8240IR0023,5,,0,0,1
4452_3446,14:16:00,14:16:00,8240IR0130,6,,0,0,1
4452_3446,14:19:00,14:20:00,8240IR0016,7,,0,0,1
4452_3446,14:25:00,14:26:00,8240IR0020,8,,0,0,1
4452_3446,14:29:00,14:30:00,8240IR0138,9,,0,0,1
4452_3446,14:32:00,14:33:00,8220IR0139,10,,0,0,1
4452_3446,14:35:00,14:36:00,8240IR0025,11,,0,0,1
4452_3446,14:49:00,14:49:00,8220IR0007,12,,1,0,1
4452_3450,13:48:00,13:48:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3450,13:54:00,13:54:00,8310IR0086,2,,0,0,1
4452_3450,13:59:00,13:59:00,8310IR0019,3,,0,0,1
4452_3450,14:03:00,14:04:00,8240IR0018,4,,0,0,1
4452_3450,14:09:00,14:10:00,8240IR0023,5,,0,0,1
4452_3450,14:16:00,14:16:00,8240IR0130,6,,0,0,1
4452_3450,14:19:00,14:20:00,8240IR0016,7,,0,0,1
4452_3450,14:25:00,14:26:00,8240IR0020,8,,0,0,1
4452_3450,14:29:00,14:30:00,8240IR0138,9,,0,0,1
4452_3450,14:32:00,14:33:00,8220IR0139,10,,0,0,1
4452_3450,14:35:00,14:36:00,8240IR0025,11,,0,0,1
4452_3450,14:49:00,14:49:00,8220IR0007,12,,1,0,1
4452_3451,14:03:00,14:03:00,8300IR0074,1,Grand Canal Dock,0,1,1
4452_3451,14:09:00,14:09:00,8310IR0086,2,,0,0,1
4452_3451,14:14:00,14:14:00,8310IR0019,3,,0,0,1
4452_3451,14:18:00,14:19:00,8240IR0018,4,,0,0,1
4452_3451,14:24:00,14:25:00,8240IR0023,5,,0,0,1
4452_3451,14:31:00,14:31:00,8240IR0130,6,,0,0,1
4452_3451,14:34:00,14:35:00,8240IR0016,7,,0,0,1
4452_3451,14:40:00,14:41:00,8240IR0020,8,,0,0,1
4452_3451,15:03:00,15:04:00,8220IR0007,9,,0,0,1
4452_3451,15:07:00,15:08:00,8220IR0025,10,,0,0,1
4452_3451,15:09:00,15:10:00,8220IR0134,11,,0,0,1
4452_3451,15:12:00,15:12:00,8220IR0135,12,,1,0,1
4452_3452,14:05:00,14:05:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3452,14:11:00,14:11:00,8310IR0086,2,,0,0,1
4452_3452,14:16:00,14:16:00,8310IR0019,3,,0,0,1
4452_3452,14:20:00,14:21:00,8240IR0018,4,,0,0,1
4452_3452,14:26:00,14:27:00,8240IR0023,5,,0,0,1
4452_3452,14:33:00,14:33:00,8240IR0130,6,,0,0,1
4452_3452,14:36:00,14:37:00,8240IR0016,7,,0,0,1
4452_3452,14:42:00,14:43:00,8240IR0020,8,,0,0,1
4452_3452,14:47:00,14:47:00,8240IR0138,9,,0,0,1
4452_3452,14:50:00,14:50:00,8220IR0139,10,,0,0,1
4452_3452,14:52:00,14:52:00,8240IR0025,11,,0,0,1
4452_3452,15:06:00,15:06:00,8220IR0007,12,,1,0,1
4452_3456,14:05:00,14:05:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3456,14:11:00,14:11:00,8310IR0086,2,,0,0,1
4452_3456,14:16:00,14:16:00,8310IR0019,3,,0,0,1
4452_3456,14:20:00,14:21:00,8240IR0018,4,,0,0,1
4452_3456,14:26:00,14:27:00,8240IR0023,5,,0,0,1
4452_3456,14:33:00,14:33:00,8240IR0130,6,,0,0,1
4452_3456,14:36:00,14:37:00,8240IR0016,7,,0,0,1
4452_3456,14:42:00,14:43:00,8240IR0020,8,,0,0,1
4452_3456,14:47:00,14:47:00,8240IR0138,9,,0,0,1
4452_3456,14:50:00,14:50:00,8220IR0139,10,,0,0,1
4452_3456,14:52:00,14:52:00,8240IR0025,11,,0,0,1
4452_3456,15:06:00,15:06:00,8220IR0007,12,,1,0,1
4452_3457,14:43:00,14:43:00,8300IR0074,1,Grand Canal Dock,0,1,1
4452_3457,14:49:00,14:49:00,8310IR0086,2,,0,0,1
4452_3457,14:54:00,14:54:00,8310IR0019,3,,0,0,1
4452_3457,14:58:00,14:59:00,8240IR0018,4,,0,0,1
4452_3457,15:04:00,15:05:00,8240IR0023,5,,0,0,1
4452_3457,15:11:00,15:11:00,8240IR0130,6,,0,0,1
4452_3457,15:14:00,15:15:00,8240IR0016,7,,0,0,1
4452_3457,15:20:00,15:21:00,8240IR0020,8,,0,0,1
4452_3457,15:43:00,15:44:00,8220IR0007,9,,0,0,1
4452_3457,15:46:00,15:47:00,8220IR0025,10,,0,0,1
4452_3457,15:48:00,15:49:00,8220IR0134,11,,0,0,1
4452_3457,15:53:00,15:53:00,8220IR0135,12,,1,0,1
4452_3458,14:45:00,14:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3458,14:51:00,14:51:00,8310IR0086,2,,0,0,1
4452_3458,14:56:00,14:56:00,8310IR0019,3,,0,0,1
4452_3458,15:00:00,15:01:00,8240IR0018,4,,0,0,1
4452_3458,15:06:00,15:07:00,8240IR0023,5,,0,0,1
4452_3458,15:12:00,15:13:00,8240IR0130,6,,0,0,1
4452_3458,15:16:00,15:17:00,8240IR0016,7,,0,0,1
4452_3458,15:22:00,15:23:00,8240IR0020,8,,0,0,1
4452_3458,15:26:00,15:27:00,8240IR0138,9,,0,0,1
4452_3458,15:29:00,15:30:00,8220IR0139,10,,0,0,1
4452_3458,15:32:00,15:33:00,8240IR0025,11,,0,0,1
4452_3458,15:45:00,15:45:00,8220IR0007,12,,1,0,1
4452_3464,14:45:00,14:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3464,14:51:00,14:51:00,8310IR0086,2,,0,0,1
4452_3464,14:56:00,14:56:00,8310IR0019,3,,0,0,1
4452_3464,15:00:00,15:01:00,8240IR0018,4,,0,0,1
4452_3464,15:06:00,15:07:00,8240IR0023,5,,0,0,1
4452_3464,15:12:00,15:13:00,8240IR0130,6,,0,0,1
4452_3464,15:16:00,15:17:00,8240IR0016,7,,0,0,1
4452_3464,15:22:00,15:23:00,8240IR0020,8,,0,0,1
4452_3464,15:26:00,15:27:00,8240IR0138,9,,0,0,1
4452_3464,15:29:00,15:30:00,8220IR0139,10,,0,0,1
4452_3464,15:32:00,15:33:00,8240IR0025,11,,0,0,1
4452_3464,15:45:00,15:45:00,8220IR0007,12,,1,0,1
4452_3465,14:45:00,14:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3465,14:51:00,14:51:00,8310IR0086,2,,0,0,1
4452_3465,14:56:00,14:56:00,8310IR0019,3,,0,0,1
4452_3465,15:00:00,15:01:00,8240IR0018,4,,0,0,1
4452_3465,15:06:00,15:07:00,8240IR0023,5,,0,0,1
4452_3465,15:12:00,15:13:00,8240IR0130,6,,0,0,1
4452_3465,15:16:00,15:17:00,8240IR0016,7,,0,0,1
4452_3465,15:22:00,15:23:00,8240IR0020,8,,0,0,1
4452_3465,15:26:00,15:27:00,8240IR0138,9,,0,0,1
4452_3465,15:29:00,15:30:00,8220IR0139,10,,0,0,1
4452_3465,15:32:00,15:33:00,8240IR0025,11,,0,0,1
4452_3465,15:45:00,15:45:00,8220IR0007,12,,1,0,1
4452_3466,14:45:00,14:45:00,8300IR0074,1,Dublin Connolly,0,1,1
4452_3466,14:51:00,14:51:00,8310IR0086,2,,0,0,1
4452_3466,14:56:00,14:56:00,8310IR0019,3,,0,0,1
4452_3466,15:00:00,15:01:00,8240IR0018,4,,0,0,1
4452_3466,15:06:00,15:07:00,8240IR0023,5,,0,0,1
4452_3466,15:12:00,15:13:00,8240IR0130,6,,0,0,1
4452_3466,15:16:00,15:17:00,8240IR0016,7,,0,0,1
