route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4515_88287,92,4515_17695,Ballywaltrim,14482,0,4515_7778195_1912010,4515_591
4515_88287,93,4515_17696,Ballywaltrim,19746,0,4515_7778195_1912004,4515_592
4515_88287,91,4515_17697,Ballywaltrim,7704,0,4515_7778195_1912019,4515_590
4515_88287,92,4515_17698,Ballywaltrim,14472,0,4515_7778195_1912004,4515_591
4515_88287,93,4515_17699,Ballywaltrim,19684,0,4515_7778195_1912001,4515_590
4515_88252,91,4515_177,Shanard Road,1025,1,4515_7778195_9001008,4515_4
4515_88178,93,4515_1770,Mountjoy Square,19171,1,4515_7778195_1013006,4515_59
4515_88287,92,4515_17700,Ballywaltrim,14541,0,4515_7778195_1912008,4515_590
4515_88287,91,4515_17701,Ballywaltrim,7670,0,4515_7778195_1912014,4515_591
4515_88287,92,4515_17702,Ballywaltrim,14429,0,4515_7778195_1912009,4515_590
4515_88287,93,4515_17703,Ballywaltrim,19748,0,4515_7778195_1912004,4515_591
4515_88287,91,4515_17704,Ballywaltrim,7647,0,4515_7778195_1912004,4515_592
4515_88287,91,4515_17705,Ballywaltrim,7689,0,4515_7778195_1912015,4515_590
4515_88287,92,4515_17706,Ballywaltrim,14484,0,4515_7778195_1912010,4515_591
4515_88287,93,4515_17707,Ballywaltrim,19686,0,4515_7778195_1912001,4515_590
4515_88287,91,4515_17708,Ballywaltrim,7706,0,4515_7778195_1912019,4515_590
4515_88287,92,4515_17709,Ballywaltrim,14474,0,4515_7778195_1912004,4515_591
4515_88178,91,4515_1771,Mountjoy Square,7215,1,4515_7778195_1013007,4515_58
4515_88287,92,4515_17710,Ballywaltrim,14543,0,4515_7778195_1912008,4515_590
4515_88287,91,4515_17711,Ballywaltrim,7672,0,4515_7778195_1912014,4515_591
4515_88287,93,4515_17712,Ballywaltrim,19750,0,4515_7778195_1912004,4515_592
4515_88287,92,4515_17713,Ballywaltrim,14431,0,4515_7778195_1912009,4515_590
4515_88287,91,4515_17714,Ballywaltrim,7691,0,4515_7778195_1912015,4515_591
4515_88287,93,4515_17715,Ballywaltrim,19688,0,4515_7778195_1912001,4515_590
4515_88287,91,4515_17716,Ballywaltrim,7708,0,4515_7778195_1912019,4515_590
